.	$.	.
Klumpfuß	NN	Klumpfuß
!	$.	!
Ein	ART	eine
Fuß	NN	Fuß
ist	VAFIN	sein
,	$,	,
wie	KOUS	wie
der	ART	die
andere	PIS	andere
,	$,	,
ein	ART	eine
Klumpen	NN	Klumpen
.	$.	.
LICHT	ADJD	licht
.	$.	.
Erlaubt	VVPP	erlauben
!	$.	!
Da	ADV	da
tut	VVFIN	tun
Ihr	PPER	sie
Eurem	PPOSAT	euer
rechten	ADJA	recht|rechts
Unrecht	NN	Unrecht
.	$.	.
Der	ART	die
rechte	ADJA	recht|rechts
kann	VMFIN	können
sich	PRF	sich
dieser	PDAT	dies
–	ADJA	–
Wucht	NN	Wucht
nicht	PTKNEG	nicht
rühmen	VVINF	rühmen
,	$,	,
Und	KON	und
wagt	VVFIN	wagen
sich	PRF	sich
eh'r	ADJD	eh'r
aufs	APPRART	aufs
Schlüpfrige	NN	Schlüpfrige
.	$.	.
ADAM	NE	Adam
.	$.	.
Ach	ITJ	ach
,	$,	,
was	PRELS	was
!	$.	!
Wo	PWAV	wo
sich	PRF	sich
der	ART	die
eine	PIS	eine
hinwagt	VVFIN	hinwagt
,	$,	,
folgt	VVFIN	folgen
der	ART	die
andre	PIS	andere
.	$.	.
LICHT	ADJD	licht
.	$.	.
Und	KON	und
was	PWS	was
hat	VAFIN	haben
das	ART	die
Gesicht	NN	Gesicht
Euch	PRF	ihr
so	ADV	so
verrenkt	VVPP	verrenken
?	$.	?
ADAM	NE	Adam
.	$.	.
Mir	PPER	ich
das	ART	die
Gesicht	NN	Gesicht
?	$.	?
LICHT	ADJD	licht
.	$.	.
Wie	KOUS	wie
?	$.	?
Davon	PAV	davon
wißt	VVFIN	wissen
Ihr	PPER	sie
nichts	PIS	nichts
?	$.	?
ADAM	NE	Adam
.	$.	.
Ich	PPER	ich
müßt	VMFIN	müssen
ein	ART	eine
Lügner	NN	Lügner
sein	PPOSAT	sein
–	NN	–
wie	KOKOM	wie
sieht	VVFIN	sehen
's	PPER	es
denn	ADV	denn
aus	PTKVZ	aus
?	$.	?
LICHT	ADJD	licht
.	$.	.
Wie	KOUS	wie
's	PPER	es
aussieht	VVFIN	aussehen
?	$.	?
ADAM	NE	Adam
.	$.	.
Ja	PTKANT	ja
,	$,	,
Gevatterchen	NN	Gevatterchen
.	$.	.
LICHT	ADJD	licht
.	$.	.
Abscheulich	ADJD	abscheulich
!	$.	!
ADAM	NE	Adam
.	$.	.
Erklärt	VVFIN	erklären
Euch	PPER	ihr
deutlicher	ADJD	deutlich
.	$.	.
LICHT	ADJD	licht
.	$.	.
Geschunden	VVPP	schinden
ist	VAFIN	sein
