Das	PDS	die
macht	VVFIN	machen
gar	ADV	gar
keinen	PIAT	keine
sittsamen	ADJA	sittsam
Eindruck	NN	Eindruck
.	$.	.
Laura	NE	Laura
.	$.	.
Bei	APPR	bei
mir	PPER	ich
hat	VAFIN	haben
das	ART	die
keine	PIAT	keine
Gefahr	NN	Gefahr
,	$,	,
Mamachen	NN	Mamachen
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
nicht	PTKNEG	nicht
so	ADV	so
wie	KOUS	wie
Else	NE	Else
,	$,	,
so	ADV	so
–	ADJA	–
ha	NN	ha
!	$.	!
–	ADJD	–
Und	KON	und
gleich	ADJD	gleich
verliebt	VVPP	verlieben
.	$.	.
–	ADJA	–
Na	ITJ	na
,	$,	,
die	PDS	die
ist	VAFIN	sein
ja	ADV	ja
eine	ART	eine
junge	ADJA	jung
Witwe	NN	Witwe
–	ADJD	–
die	PDS	die
darf	VMFIN	dürfen
so	ADV	so
was	PIS	was
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Dürfen	VMFIN	dürfen
–	NN	–
darf	VMFIN	dürfen
sie	PPER	sie
auch	ADV	auch
nicht	PTKNEG	nicht
.	$.	.
Witwe	NN	Witwe
oder	KON	oder
Mädchen	NN	Mädchen
ganz	ADV	ganz
egal	ADJD	egal
.	$.	.
Laura	NE	Laura
.	$.	.
Ei	NE	ei
–	NN	–
und	KON	und
Rosi	NE	Rosi
?	$.	?
Frau	NN	Frau
Hergentheim	NN	Hergentheim
(	$(	(
zum	APPRART	zu
Sofa	NN	Sofa
hinübergehend	ADJD	hinübergehend
)	$(	)
.	$.	.
Ach	ITJ	ach
,	$,	,
das	ART	die
Kind	NN	Kind
!	$.	!
Die	PDS	die
denkt	VVFIN	denken
doch	ADV	doch
vorläufig	ADJD	vorläufig
bloß	ADJD	bloß
an	APPR	an
ihre	PPOSAT	ihr
Schmetterlinge	NN	Schmetterling
.	$.	.
Nu	ITJ	nu
arbeit	NN	Arbeit
'	$(	'
aber	ADV	aber
–	ADJA	–
arbeit	NN	Arbeit
'	$(	'
.	$.	.
Laura	NE	Laura
.	$.	.
Rosi	NE	Rosi
hat	VAFIN	haben
uns	PPER	wir
da	ADV	da
wieder	ADV	wieder
so	ADV	so
schwere	ADJA	schwer
Schmetterlinge	NN	Schmetterling
gemalt	VVPP	malen
.	$.	.
Wenn	KOUS	wenn
sie	PPER	sie
doch	ADV	doch
ein	ART	eine
bißchen	ADV	bisschen
leichtere	ADJA	leicht
Schmetterlinge	NN	Schmetterling
malen	VVINF	malen
möcht	VVFIN	möcht
'	$(	'
.	$.	.
(	$(	(
Pause	NN	Pause
.	$.	.
)	$(	)
Was	PWS	was
meinst	VVFIN	meinen
du	PPER	du
,	$,	,
Mamachen	NE	Mamachen
,	$,	,
ob	KOUS	ob
Rosi	NE	Rosi
hübsch	ADJD	hübsch
werden	VAINF	werden
wird	VAFIN	werden
?	$.	?
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Das	PDS	die
kann	VMFIN	können
man	PIS	man
noch	ADV	noch
nicht	PTKNEG	nicht
wissen	VVINF	wissen
...	$.	...
hat	VAFIN	haben
sich	PRF	sich
bei	APPR	bei
euch	PPER	ihr
auch	ADV	auch
erst	ADV	erst
nach	APPR	nach
dem	ART	die
siebzehnten	ADJA	siebzehnt
Jahre	NN	Jahr
gefunden	VVPP	finden
.	$.	.
Laura	NE	Laura
(	$(	(
malend	ADJD	malend
)	$(	)
.	$.	.
Die	PDS	die
ist	VAFIN	sein
gut	ADJD	gut
dran	PTKVZ	dran
.	$.	.
Wenn	KOUS	wenn
die	ART	die
keinen	PIAT	keine
Mann	NN	Mann
kriegt	VVFIN	kriegen
,	$,	,
wird	VAFIN	werden
sie	PPER	sie
Malerin	NN	Malerin
,	$,	,
hat	VAFIN	haben
Herr	NN	Herr
Keßler	NN	Keßler
gesagt	VVPP	sagen
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Jawohl	ADV	jawohl
,	$,	,
aber	KON	aber
die	ART	die
Ausbildung	NN	Ausbildung
.	$.	.
Laura	NE	Laura
.	$.	.
Bis	KON	bis
dahin	PAV	dahin
wird	VAFIN	werden
doch	ADV	doch
eine	ART	eine
von	APPR	von
uns	PPER	wir
die	ART	die
gute	ADJA	gut
Partie	NN	Partie
gemacht	VVPP	machen
haben	VAFIN	haben
.	$.	.
Und	KON	und
dann	ADV	dann
geben	VVFIN	geben
wir	PPER	wir
ihr	PPER	ihr
die	ART	die
teuersten	ADJA	teuer
Lehrer	NN	Lehrer
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
(	$(	(
seufzt	VVFIN	seufzen
.	$.	.
Pause	NN	Pause
)	$(	)
.	$.	.
Sieh	VVIMP	sehen
mal	ADV	mal
Grete	NE	Grete
Baumann	NE	Baumann
.	$.	.
Die	PDS	die
ist	VAFIN	sein
lange	ADV	lange
nicht	PTKNEG	nicht
so	ADV	so
hübsch	ADJD	hübsch
wie	KOKOM	wie
ihr	PPER	ihr
...	$.	...
Und	KON	und
die	PDS	die
macht	VVFIN	machen
nun	ADV	nun
nächstens	ADV	nächstens
Hochzeit	NN	Hochzeit
.	$.	.
Und	KON	und
ein	ART	eine
netter	ADJA	nett
Mann	NN	Mann
.	$.	.
Mit	APPR	mit
festem	ADJA	fest
Gehalt	NN	Gehalt
...	$.	...
Und	KON	und
nun	ADV	nun
erzieht	VVFIN	erziehen
er	PPER	er
auch	ADV	auch
noch	ADV	noch
die	ART	die
Söhne	NN	Sohn
von	APPR	von
einem	ART	eine
hohen	ADJA	hoch
Adligen	NN	Adlige
.	$.	.
Was	PWS	was
gibt	VVFIN	geben
das	PDS	die
für	APPR	für
Konnexionen	NN	Konnexionen
.	$.	.
Laura	NE	Laura
.	$.	.
Wenn	KOUS	wenn
ich	PPER	ich
Grete	NE	Grete
Baumann	NE	Baumann
gewesen	VAPP	sein
wäre	VAFIN	sein
,	$,	,
ich	PPER	ich
würde	VAFIN	werden
meinen	PPOSAT	mein
Oberlehrer	NN	Oberlehrer
ruhig	ADJD	ruhig
wieder	ADV	wieder
haben	VAFIN	haben
laufen	VVINF	laufen
lassen	VVINF	lassen
.	$.	.
Ich	PPER	ich
würde	VAFIN	werden
den	ART	die
Grafen	NN	Graf
genommen	VVPP	nehmen
haben	VAFIN	haben
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Jawohl	ADV	jawohl
.	$.	.
Laura	NE	Laura
.	$.	.
Der	ART	die
Graf	NN	Graf
ist	VAFIN	sein
Witwer	NN	Witwer
.	$.	.
Und	KON	und
wenn	KOUS	wenn
man	PIS	man
ihn	PPER	er
so	ADV	so
sieht	VVFIN	sehen
,	$,	,
noch	ADV	noch
immer	ADV	immer
ganz	ADV	ganz
stattlich	ADJD	stattlich
...	$.	...
Ich	PPER	ich
würde	VAFIN	werden
ja	ADV	ja
auch	ADV	auch
lieber	ADJD	lieb
einen	ART	eine
jungen	ADJA	jung
Grafen	NN	Graf
nehmen	VVINF	nehmen
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Sei	VAFIN	sein
still	ADJD	still
und	KON	und
mal	ADV	mal
'	$(	'
deine	PPOSAT	dein
Fächer	NN	Fach|Fächer
.	$.	.
Laura	NE	Laura
.	$.	.
Jawohl	ADV	jawohl
.	$.	.
So	ADV	so
lange	ADV	lange
mal	ADV	mal
'	$(	'
ich	PPER	ich
ruhig	ADJD	ruhig
meine	PPOSAT	mein
Fächer	NN	Fach|Fächer
.	$.	.
(	$(	(
Pause	NN	Pause
.	$.	.
)	$(	)
Auf	APPR	auf
dem	ART	die
Juristenball	NN	Juristenball
hat	VAFIN	haben
einer	PIS	eine
zu	APPR	zu
mir	PPER	ich
gesagt	VVPP	sagen
:	$.	:
Wenn	KOUS	wenn
Sie	PPER	Sie
wüßten	VVFIN	wissen
,	$,	,
mein	PPOSAT	mein
gnädiges	ADJA	gnädig
Fräulein	NN	Fräulein
,	$,	,
was	PRELS	was
diese	PDAT	dies
Linie	NN	Linie
wert	ADJD	wert
ist	VAFIN	sein
.	$.	.
Und	KON	und
dabei	PAV	dabei
ist	VAFIN	sein
er	PPER	er
mir	PRF	ich
hier	ADV	hier
'	$(	'
rübergefahren	VVPP	rüberfahren
.	$.	.
(	$(	(
Fährt	VVFIN	fahren
mit	APPR	mit
dem	ART	die
Zeigefinger	NN	Zeigefinger
an	APPR	an
Stirn	NN	Stirn
und	KON	und
Nase	NN	Nase
entlang	PTKVZ	entlang
.	$.	.
)	$(	)
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Aber	KON	aber
er	PPER	er
hat	VAFIN	haben
dich	PPER	du
doch	ADV	doch
nicht	PTKNEG	nicht
angerührt	VVPP	anrühren
?	$.	?
Laura	NE	Laura
.	$.	.
Ange	ADJA	Ange
–	NN	–
?	$.	?
Das	PRELS	die
leid	ADJD	leid
'	$(	'
ich	PPER	ich
doch	ADV	doch
nicht	PTKNEG	nicht
?	$.	?
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Ach	ITJ	ach
ja	ADV	ja
–	ADJD	–
so	ADV	so
die	ART	die
Juristenbälle	NN	Juristenbälle
!	$.	!
Wieviel	PWAV	wieviele
Nächte	NN	Nacht
hat	VAFIN	haben
das	PDS	die
gekostet	VVPP	kosten
!	$.	!
Und	KON	und
wenn	KOUS	wenn
ihr	PPER	ihr
da	ADV	da
nun	ADV	nun
wirklich	ADJD	wirklich
Furore	NN	Furore
gemacht	VVPP	machen
habt	VAFIN	haben
!	$.	!
Denn	KON	denn
das	PDS	die
habt	VAFIN	haben
ihr	PPOSAT	ihr
–	NN	–
das	PDS	die
sieht	VVFIN	sehen
man	PIS	man
als	KOKOM	als
Mutter	NN	Mutter
.	$.	.
Laura	NE	Laura
(	$(	(
gähnt	VVFIN	gähnen
)	$(	)
.	$.	.
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Aber	KON	aber
ehe	KOUS	ehe
ich	PPER	ich
die	ART	die
Herren	NN	Herr
,	$,	,
die	PRELS	die
mit	APPR	mit
euch	PPER	ihr
tanzen	VVINF	tanzen
,	$,	,
nicht	PTKNEG	nicht
einladen	VVINF	einladen
kann	VMFIN	können
,	$,	,
Visite	NN	Visite
zu	PTKZU	zu
machen	VVINF	machen
und	KON	und
nicht	PTKNEG	nicht
kann	VMFIN	können
Gesellschaften	NN	Gesellschaft
geben	VVFIN	geben
mit	APPR	mit
warm	ADJD	warm
Abendbrot	NN	Abendbrot
und	KON	und
Lohndienern	NN	Lohndienern
und	KON	und
Ananasbowle	NN	Ananasbowle
,	$,	,
nutzt	VVFIN	nutzen
das	ART	die
alles	PIAT	alle
nichts	PIS	nichts
.	$.	.
–	NN	–
Selbst	ADV	selbst
ein	ART	eine
Dienstmädchen	NN	Dienstmädchen
muß	VMFIN	müssen
man	PIS	man
entbehren	VVINF	entbehren
.	$.	.
