man	PIS	man
sich	PRF	sich
ja	ADV	ja
nie	ADV	nie
verlassen	VVPP	verlassen
!	$.	!
Der	PDS	die
sagt	VVFIN	sagen
einem	ART	eine
ja	ADV	ja
nie	ADV	nie
die	ART	die
Wahrheit	NN	Wahrheit
!	$.	!
...	$.	...
Andre	PIAT	andere
Männer	NN	Mann
teilen	VVFIN	teilen
ihren	PPOSAT	ihr
Frauen	NN	Frau
alles	PIS	alle
mit	PTKVZ	mit
und	KON	und
beraten	VVFIN	beraten
sich	PRF	sich
,	$,	,
wie	KOUS	wie
's	PPER	es
am	PTKA	am
besten	ADJD	gut
geht	VVFIN	gehen
,	$,	,
aber	KON	aber
unsereiner	PIS	unsereins
wird	VAFIN	werden
ja	ADV	ja
für	APPR	für
gar	ADV	gar
nichts	PIS	nichts
ästimiert	VVPP	ästimieren
!	$.	!
Der	PDS	die
weiß	VVFIN	wissen
ja	ADV	ja
alles	PIS	alle
besser	ADJD	gut
!	$.	!
...	$.	...
Nein	PTKANT	nein
,	$,	,
so	ADV	so
ein	ART	eine
trauriges	ADJA	traurig
Familienleben	NN	Familienleben
,	$,	,
wie	KOUS	wie
bei	APPR	bei
uns	PPER	wir
...	$.	...
Paß	NN	Pass
mal	ADV	mal
auf	PTKVZ	auf
:	$.	:
Der	PDS	die
hat	VAFIN	haben
heute	ADV	heute
wieder	ADV	wieder
ein	ART	eine
paar	PIAT	paar
Pfennige	NN	Pfennig
Geld	NN	Geld
in	APPR	in
der	ART	die
Tasche	NN	Tasche
und	KON	und
kömmt	ADJA	kömmt
nu	ITJ	nu
vor	APPR	vor
morgen	ADV	morgen
früh	ADJD	früh
nich	ADJD	nich
nach	APPR	nach
Hause	NN	Haus
!	$.	!
TONI	NE	Toni
.	$.	.
Na	ITJ	na
,	$,	,
ich	PPER	ich
dachte	VVFIN	denken
gar	ADV	gar
!	$.	!
...	$.	...
Das	PDS	die
wäre	VAFIN	sein
doch	ADV	doch
!	$.	!
...	$.	...
Heute	ADV	heute
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Na	ITJ	na
,	$,	,
du	PPER	du
wirst	VAFIN	werden
ja	ADV	ja
sehn	VVIMP	sehnen
!	$.	!
Vergangne	ADJA	Vergangne
Nacht	NN	Nacht
hat	VAFIN	haben
mir	PPER	ich
wieder	ADV	wieder
mal	ADV	mal
von	APPR	von
Pflaumen	NN	Pflaume
geträumt	VVPP	träumen
,	$,	,
und	KON	und
dann	ADV	dann
kann	VMFIN	können
ich	PPER	ich
jedesmal	ADV	jedesmal
Gift	NN	Gift
darauf	PAV	darauf
nehmen	VVINF	nehmen
,	$,	,
daß	KOUS	dass
es	PPER	es
Skandal	NN	Skandal
gibt	VVFIN	geben
!	$.	!
TONI	NE	Toni
.	$.	.
Ach	ITJ	ach
Gott	NN	Gott
!	$.	!
Darauf	PAV	darauf
kann	VMFIN	können
man	PIS	man
doch	ADV	doch
aber	ADV	aber
nichts	PIS	nichts
geben	VVINF	geben
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Na	ITJ	na
,	$,	,
paß	VVIMP	passen
auf	PTKVZ	auf
!	$.	!
Meine	PPOSAT	mein
Ahnungen	NN	Ahnung
trügen	VVFIN	tragen|trügen
mich	PRF	ich
nie	ADV	nie
!	$.	!
TONI	NE	Toni
.	$.	.
Aber	KON	aber
wie	KOUS	wie
kann	VMFIN	können
man	PIS	man
bloß	ADJD	bloß
so	ADV	so
abergläubisch	ADJD	abergläubisch
sein	VAINF	sein
,	$,	,
Mutterchen	NN	Mutterchen
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Abergläubisch	ADJD	abergläubisch
?	$.	?
Nein	PTKANT	nein
,	$,	,
gar	ADV	gar
nicht	PTKNEG	nicht
!	$.	!
Ich	PPER	ich
bin	VAFIN	sein
gar	ADV	gar
nicht	PTKNEG	nicht
abergläubisch	ADJD	abergläubisch
!	$.	!
Aber	KON	aber
es	PPER	es
ist	VAFIN	sein
doch	ADV	doch
komisch	ADJD	komisch
,	$,	,
daß	KOUS	dass
es	PPER	es
bis	APPR	bis
jetzt	ADV	jetzt
jedesmal	ADV	jedesmal
eingetroffen	VVPP	eintreffen
ist	VAFIN	sein
!	$.	!
TONI	NE	Toni
.	$.	.
Ach	ITJ	ach
,	$,	,
Mutterchen	NN	Mutterchen
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Nein	PTKANT	nein
,	$,	,
nein	PTKANT	nein
!	$.	!
Du	PPER	du
sollst	VMFIN	sollen
sehn	VVIMP	sehnen
!	$.	!
Ich	PPER	ich
kann	VMFIN	können
mich	PRF	ich
heilig	ADJD	heilig
drauf	PAV	drauf
verlassen	VVPP	verlassen
!	$.	!
Weinerlich	ADJD	weinerlich
.	$.	.
Paß	NN	Pass
mal	ADV	mal
auf	PTKVZ	auf
!	$.	!
Paß	NN	Pass
mal	ADV	mal
auf	PTKVZ	auf
!	$.	!
TONI	NE	Toni
.	$.	.
Ach	ITJ	ach
siehst	VVFIN	sehen
du	PPER	du
,	$,	,
Mutterchen	NN	Mutterchen
!	$.	!
Wenn	KOUS	wenn
du	PPER	du
dich	PPER	du
vorher	ADV	vorher
schon	ADV	schon
immer	ADV	immer
so	ADV	so
ängstlich	ADJD	ängstlich
machst	VVFIN	machen
,	$,	,
dann	ADV	dann
ist	VAFIN	sein
es	PPER	es
ja	ADV	ja
gar	ADV	gar
kein	PIAT	keine
Wunder	NN	Wunder
!	$.	!
...	$.	...
Mach	VVIMP	machen
's	PPER	es
wie	KOKOM	wie
ich	PPER	ich
!	$.	!
Laß	VVIMP	lassen
ihn	PPER	er
kommen	VVFIN	kommen
!	$.	!
Widersprich	VVIMP	Widersprich
ihm	PPER	er
mit	APPR	mit
keinem	PIAT	keine
Worte	NN	Wort
!	$.	!
...	$.	...
Laß	VVIMP	lassen
ihn	PPER	er
räsonieren	VVFIN	räsonieren
soviel	PIS	soviele
wie	KOKOM	wie
er	PPER	er
will	VMFIN	wollen
!	$.	!
Einmal	ADV	einmal
muß	VMFIN	müssen
er	PPER	er
dann	ADV	dann
doch	ADV	doch
aufhören	VVINF	aufhören
,	$,	,
und	KON	und
durch	APPR	durch
sein	PPOSAT	sein
Räsonieren	NN	Räsonieren
wird	VAFIN	werden
's	PPER	es
ja	ADV	ja
doch	ADV	doch
nicht	PTKNEG	nicht
besser	ADJD	gut
.	$.	.
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Ach	ITJ	ach
Gott	NN	Gott
ja	ADV	ja
!	$.	!
Eigentlich	ADV	eigentlich
ist	VAFIN	sein
's	PPER	es
auch	ADV	auch
wahr	ADJD	wahr
!	$.	!
Man	PIS	man
müßte	VMFIN	müssen
gar	ADV	gar
nicht	PTKNEG	nicht
drauf	PAV	drauf
hören	VVINF	hören
!	$.	!
Wenn	KOUS	wenn
ich	PPER	ich
nur	ADV	nur
nich	ADJD	nich
so	ADV	so
nervös	ADJD	nervös
wäre	VAFIN	sein
!	$.	!
Wenn	KOUS	wenn
ich	PPER	ich
ihn	PPER	er
dann	ADV	dann
aber	ADV	aber
so	ADV	so
sehe	VVFIN	sehen
,	$,	,
in	APPR	in
seinem	PPOSAT	sein
Zustande	NN	Zustand
,	$,	,
und	KON	und
er	PPER	er
kommt	VVFIN	kommen
dann	ADV	dann
auch	ADV	auch
noch	ADV	noch
mit	APPR	mit
seinen	PPOSAT	sein
Ungerechtigkeiten	NN	Ungerechtigkeit
,	$,	,
dann	ADV	dann
kann	VMFIN	können
ich	PPER	ich
mich	PRF	ich
nich	ADJD	nich
halten	VVINF	halten
!	$.	!
...	$.	...
Es	PPER	es
ist	VAFIN	sein
mir	PPER	ich
rein	ADV	rein
unmöglich	ADJD	unmöglich
!	$.	!
...	$.	...
Dann	ADV	dann
läuft	VVFIN	laufen
mir	PPER	ich
jedesmal	ADV	jedesmal
die	ART	die
Galle	NN	Galle
über	PTKVZ	über
!	$.	!
TONI	NE	Toni
.	$.	.
Siehst	VVFIN	sehen
du	PPER	du
!	$.	!
Aber	ADV	aber
grade	PTKVZ	grade
dadurch	PAV	dadurch
wird	VAFIN	werden
es	PPER	es
immer	ADV	immer
erst	ADV	erst
schlimm	ADJD	schlimm
!	$.	!
Laß	VVIMP	lassen
ihn	PPER	er
schimpfen	VVFIN	schimpfen
,	$,	,
die	ART	die
Augen	NN	Auge
rollen	VVINF	rollen
,	$,	,
Fäuste	NN	Faust
machen	VVINF	machen
:	$.	:
Du	PPER	du
mußt	VMFIN	müssen
es	PPER	es
gar	ADV	gar
nicht	PTKNEG	nicht
beachten	VVINF	beachten
!	$.	!
Schließlich	ADV	schließlich
tut	VVFIN	tun
er	PPER	er
ja	ADV	ja
doch	ADV	doch
nichts	PIS	nichts
!	$.	!
...	$.	...
Siehst	VVFIN	sehen
du	PPER	du
.	$.	.
Du	PPER	du
mußt	VMFIN	müssen
mich	PPER	ich
nicht	PTKNEG	nicht
falsch	ADJD	falsch
verstehn	VVFIN	verstehn
!	$.	!
Aber	KON	aber
ich	PPER	ich
glaube	VVFIN	glauben
,	$,	,
du	PPER	du
hast	VAFIN	haben
ihn	PPER	er
von	APPR	von
Anfang	NN	Anfang
an	APZR	an
nicht	PTKNEG	nicht
recht	ADJD	recht
zu	PTKZU	zu
behandeln	VVINF	behandeln
gewußt	VVPP	wissen
,	$,	,
Mutterchen	NN	Mutterchen
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Ja	PTKANT	ja
!	$.	!
'	$(	'
s	NN	s
is	NE	is
auch	ADV	auch
wahr	ADJD	wahr
!	$.	!
...	$.	...
Er	PPER	er
hätte	VAFIN	haben
nur	ADV	nur
so	ADV	so
eine	ART	eine
recht	ADJD	recht
Resolute	ADJA	resolut
haben	VAINF	haben
sollen	VMFIN	sollen
!	$.	!
TONI	NE	Toni
.	$.	.
Ach	ITJ	ach
,	$,	,
nein	PTKANT	nein
!	$.	!
So	ADV	so
meinte	VVFIN	meinen
ich	PPER	ich
's	PPER	es
nicht	PTKNEG	nicht
!	$.	!
...	$.	...
Ach	ITJ	ach
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Nein	PTKANT	nein
!	$.	!
'	$(	'
s	NN	s
is	NE	is
ja	ADV	ja
wirklich	ADJD	wirklich
wahr	ADJD	wahr
!	$.	!
...	$.	...
Da	ADV	da
soll	VMFIN	sollen
man	PIS	man
sich	PRF	sich
nu	ITJ	nu
nich	ADJD	nich
empören	VVINF	empören
!	$.	!
...	$.	...
Hier	ADV	hier
liegt	VVFIN	liegen
das	ART	die
arme	ADJA	arm
Kind	NN	Kind
krank	ADJD	krank
,	$,	,
man	PIS	man
weiß	VVFIN	wissen
nich	ADJD	nich
vor	APPR	vor
Sorgen	NN	Sorge|Sorgen
wohin	PWAV	wohin
?	$.	?
Andre	PIAT	andere
Leute	NN	Leute
freuen	VVFIN	freuen
sich	PRF	sich
heute	ADV	heute
,	$,	,
und	KON	und
wir	PPER	wir
...	$.	...
Na	ITJ	na
!	$.	!
Und	KON	und
dann	ADV	dann
soll	VMFIN	sollen
man	PIS	man
ihm	PPER	er
auch	ADV	auch
noch	ADV	noch
freundlich	ADJD	freundlich
entgegenkommen	VVINF	entgegenkommen
?	$.	?
...	$.	...
Das	PDS	die
kann	VMFIN	können
ich	PPER	ich
einfach	ADJD	einfach
nicht	PTKNEG	nicht
!	$.	!
Das	PDS	die
kann	VMFIN	können
ich	PPER	ich
nicht	PTKNEG	nicht
!	$.	!
!	$.	!
...	$.	...
TONI	ADJD	TONI
seufzend	ADJD	seufzend
.	$.	.
Aber	KON	aber
dann	ADV	dann
würde	VAFIN	werden
er	PPER	er
sicher	ADJD	sicher
anders	ADV	anders
sein	VAINF	sein
,	$,	,
wenn	KOUS	wenn
du	PPER	du
dich	PPER	du
ein	ART	eine
bißchen	PIS	bisschen
zwängst	VVFIN	zwängst
,	$,	,
Mutterchen	NN	Mutterchen
!	$.	!
...	$.	...
Er	PPER	er
ist	VAFIN	sein
ja	ADV	ja
im	APPRART	in
Grunde	NN	Grund
eigentlich	ADV	eigentlich
gar	ADV	gar
nicht	PTKNEG	nicht
so	ADV	so
schlimm	ADJD	schlimm
,	$,	,
wie	KOUS	wie
er	PPER	er
tut	VVFIN	tun
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Er	PPER	er
hat	VAFIN	haben
mich	PRF	ich
die	ART	die
ganzen	ADJA	ganz
Jahre	NN	Jahr
her	ADV	her
zu	PTKA	zu
schlecht	ADJD	schlecht
behandelt	VVPP	behandeln
!	$.	!
Ich	PPER	ich
kann	VMFIN	können
mich	PPER	ich
nicht	PTKNEG	nicht
überwinden	VVINF	überwinden
,	$,	,
freundlich	ADJD	freundlich
mit	APPR	mit
ihm	PPER	er
zu	PTKZU	zu
sein	VAINF	sein
!	$.	!
TONI	NE	Toni
.	$.	.
Ach	ITJ	ach
ja	ADV	ja
,	$,	,
ja	ADV	ja
!	$.	!
Kleine	ADJA	klein
Pause	NN	Pause
.	$.	.
Holt	VVFIN	holen
aus	APPR	aus
dem	ART	die
Tischchen	NN	Tischchen
links	ADV	links
ihr	PPOSAT	ihr
Nähzeug	NN	Nähzeug
vor	PTKVZ	vor
,	$,	,
setzt	VVFIN	setzen
sich	PRF	sich
einen	ART	eine
Stuhl	NN	Stuhl
an	APPR	an
den	ART	die
Sofatisch	NN	Sofatisch
und	KON	und
beginnt	VVFIN	beginnen
zu	PTKZU	zu
nähen	VVINF	nähen
.	$.	.
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Willst	VMFIN	wollen
du	PPER	du
heute	ADV	heute
noch	ADV	noch
nähen	VVINF	nähen
?	$.	?
TONI	NE	Toni
.	$.	.
Ja	PTKANT	ja
,	$,	,
ein	ART	eine
bißchen	PIS	bisschen
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Ach	ITJ	ach
!	$.	!
Das	PDS	die
ist	VAFIN	sein
nun	ADV	nun
Heiligabend	NN	Heiligabend
!	$.	!
Das	PDS	die
sind	VAFIN	sein
Festtage	NN	Festtag
!	$.	!
...	$.	...
So	ADV	so
ein	ART	eine
trauriges	ADJA	traurig
Weihnachten	NN	Weihnachten
haben	VAFIN	haben
wir	PPER	wir
wirklich	ADJD	wirklich
noch	ADV	noch
nie	ADV	nie
gehabt	VAPP	haben
!	$.	!
TONI	NE	Toni
.	$.	.
Na	ITJ	na
!	$.	!
Eine	ART	eine
kleine	ADJA	klein
Freude	NN	Freude
macht	VVFIN	machen
er	PPER	er
Linchen	NE	Linchen
und	KON	und
den	ART	die
Jungens	NN	Jungens
doch	ADV	doch
!	$.	!
Und	KON	und
wir	PPER	wir
andern	PIS	andere
?	$.	?
Liebe	ADJA	lieb
Zeit	NN	Zeit
!	$.	!
...	$.	...
FRAU	NN	Frau
SELICKE	NN	SELICKE
gähnt	VVFIN	gähnen
.	$.	.
Ach	ITJ	ach
,	$,	,
bin	VAFIN	sein
ich	PPER	ich
–	ADJD	–
müde	ADJD	müde
!	$.	!
...	$.	...
Nächtelang	NE	Nächtelang
hat	VAFIN	haben
man	PIS	man
kein	PIAT	keine
Auge	NN	Auge
zugetan	VVPP	zutun
,	$,	,
und	KON	und
mein	PPOSAT	mein
Fuß	NN	Fuß
tut	VVFIN	tun
auch	ADV	auch
wieder	ADV	wieder
so	ADV	so
weh	ADJD	weh
...	$.	...
TONI	NE	Toni
.	$.	.
Ja	PTKANT	ja
!	$.	!
Leg	VVIMP	legen
dich	PPER	du
ein	ART	eine
bißchen	PIS	bisschen
hin	PTKVZ	hin
,	$,	,
Mutterchen	NN	Mutterchen
!	$.	!
Du	PPER	du
strengst	VVFIN	strengst
dich	PPER	du
überhaupt	ADV	überhaupt
viel	ADV	viel
zu	PTKA	zu
sehr	ADV	sehr
an	PTKVZ	an
!	$.	!
Das	PDS	die
solltest	VMFIN	sollen
du	PPER	du
gar	ADV	gar
nicht	PTKNEG	nicht
!	$.	!
FRAU	NN	Frau
SELICKE	VVFIN	SELICKE
.	$.	.
Ja	PTKANT	ja
,	$,	,
ja	ADV	ja
!	$.	!
Du	PPER	du
hast	VAFIN	haben
eigentlich	ADV	eigentlich
auch	ADV	auch
recht	ADJD	recht
!	$.	!
Ich	PPER	ich
will	VMFIN	wollen
mich	PRF	ich
'	$(	'
n	VVFIN	n
bißchen	ADV	bisschen
schlafen	VVINF	schlafen
legen	VVINF	legen
!	$.	!
Zum	APPRART	zu
Bett	NN	Bett
hin	PTKVZ	hin
.	$.	.
Ach	ITJ	ach
,	$,	,
mein	PPOSAT	mein
Mäuschen	NN	Mäuschen
!	$.	!
Ist	VAFIN	sein
aufgestanden	VVFIN	aufgestehen
,	$,	,
hat	VAFIN	haben
ihr	PPOSAT	ihr
Strickzeug	NN	Strickzeug
zusammengewickelt	VVFIN	zusammengewickelt
und	KON	und
es	PPER	es
mit	APPR	mit
der	ART	die
Brille	NN	Brille
auf	APPR	auf
den	ART	die
Tisch	NN	Tisch
gelegt	VVPP	legen
.	$.	.
Heute	ADV	heute
nacht	PTKVZ	nacht
hat	VAFIN	haben
man	PIS	man
ja	ADV	ja
doch	ADV	doch
wieder	ADV	wieder
keine	PIAT	keine
Ruhe	NN	Ruhe
.	$.	.
Das	PDS	die
weiß	VVFIN	wissen
ich	PPER	ich
schon	ADV	schon
!	$.	!
Ach	ITJ	ach
ja	ADV	ja
!	$.	!
...	$.	...
Gähnt	VVFIN	gähnen
.	$.	.
Schon	ADV	schon
in	APPR	in
der	ART	die
Kammertür	NN	Kammertür
.	$.	.
Ja	PTKANT	ja
,	$,	,
und	KON	und
nun	ADV	nun
geht	VVFIN	gehen
Herr	NN	Herr
Wendt	NE	Wendt
auch	ADV	auch
schon	ADV	schon
zu	APPR	zu
den	ART	die
Feiertagen	NN	Feiertag
,	$,	,
und	KON	und
eh	ADV	eh
man	PIS	man
dann	ADV	dann
wieder	ADV	wieder
'	$(	'
n	ADJA	n
Mieter	NN	Mieter
kriegt	VVFIN	kriegen
!	$.	!
...	$.	...
Ach	ITJ	ach
Gott	NN	Gott
ja	ADV	ja
!	$.	!
...	$.	...
Na	ITJ	na
!	$.	!
...	$.	...
Verschwindet	VVFIN	verschwinden
in	APPR	in
der	ART	die
Kammer	NN	Kammer
.	$.	.
Toni	NE	Toni
über	APPR	über
ihre	PPOSAT	ihr
Arbeit	NN	Arbeit
gebückt	VVPP	bücken
,	$,	,
allein	ADV	allein
.	$.	.
Pause	NN	Pause
.	$.	.
Ab	PTKVZ	ab
und	KON	und
zu	PTKA	zu
seufzt	VVFIN	seufzen
sie	PPER	sie
.	$.	.
Fernes	ADJA	fern
Glockengeläute	NN	Glockengeläute
,	$,	,
das	PRELS	die
eine	ART	eine
Zeitlang	NE	Zeitlang
während	APPR	während
des	ART	die
Folgenden	NN	Folgende
fortdauert	VVFIN	fortdauern
.	$.	.
–	ADJA	–
Es	NN	Es
klopft	VVFIN	klopfen
an	APPR	an
Wendts	NE	Wendts
Tür	NN	Türe
.	$.	.
TONI	NE	Toni
zuckt	VVFIN	zucken
leicht	ADJD	leicht
zusammen	PTKVZ	zusammen
.	$.	.
Dann	ADV	dann
.	$.	.
Herein	PTKVZ	herein
?	$.	?
WENDT	NE	Wendt
tritt	VVFIN	treten
ein	PTKVZ	ein
.	$.	.
Störe	VVFIN	stören
ich	PPER	ich
?	$.	?
TONI	NE	Toni
.	$.	.
O	NN	O
nein	PTKANT	nein
!	$.	!
...	$.	...
Wünschen	VVFIN	wünschen
Sie	PPER	Sie
etwas	ADV	etwas
?	$.	?
WENDT	NE	Wendt
zum	APPRART	zu
Tisch	NN	Tisch
tretend	ADJD	tretend
.	$.	.
Ich	PPER	ich
?	$.	?
...	$.	...
Nein	PTKANT	nein
!	$.	!
Sieht	VVFIN	sehen
ihr	PPER	ihr
einen	ART	eine
Augenblick	NN	Augenblick
zu	PTKVZ	zu
.	$.	.
Sie	PPER	Sie
arbeiten	VVFIN	arbeiten
heute	ADV	heute
noch	ADV	noch
?	$.	?
TONI	NE	Toni
.	$.	.
Ja	PTKANT	ja
!	$.	!
'	$(	'
s	NN	s
hilft	VVFIN	helfen
nichts	PIS	nichts
!	$.	!
Ich	PPER	ich
muß	VMFIN	müssen
in	APPR	in
den	ART	die
Feiertagen	NN	Feiertag
damit	PAV	damit
fertig	ADJD	fertig
werden	VAINF	werden
!	$.	!
WENDT	NE	Wendt
.	$.	.
In	APPR	in
den	ART	die
Feiertagen	NN	Feiertag
?	$.	?
...	$.	...
Mit	PTKVZ	mit
...	$.	...
mit	APPR	mit
all	PIAT	alle
den	ART	die
Mänteln	NN	Mantel
da	PTKVZ	da
?	$.	?
TONI	ADJD	TONI
lächelnd	ADJD	lächelnd
.	$.	.
Ja	PTKANT	ja
!	$.	!
Ein	ART	eine
tüchtiges	ADJA	tüchtig
Stück	NN	Stück
Arbeit	NN	Arbeit
ist	VAFIN	sein
es	PPER	es
!	$.	!
...	$.	...
Hören	VVFIN	hören
Sie	PPER	Sie
?	$.	?
Die	ART	die
schönen	ADJA	schön
Weihnachtsglocken	NN	Weihnachtsglocke
!	$.	!
WENDT	NE	Wendt
während	APPR	während
er	PPER	er
sich	PRF	sich
ebenfalls	ADV	ebenfalls
einen	ART	eine
Stuhl	NN	Stuhl
holt	VVFIN	holen
und	KON	und
diesen	PDAT	dies
neben	APPR	neben
den	ART	die
Tonis	NE	Toni
stellt	VVFIN	stellen
.	$.	.
Ja	PTKANT	ja
!	$.	!
Die	ART	die
Weihnachtsglocken	NN	Weihnachtsglocke
!	$.	!
Die	ART	die
Weihnachtsglocken	NN	Weihnachtsglocke
!	$.	!
TONI	NE	Toni
.	$.	.
Hören	VVFIN	hören
Sie	PPER	Sie
das	ART	die
Glockengeläute	NN	Glockengeläute
nicht	PTKNEG	nicht
gern	ADV	gern
?	$.	?
WENDT	NE	Wendt
.	$.	.
Die	ART	die
Berliner	ADJA	Berliner
Glocken	NN	Glocke
sind	VAFIN	sein
schrecklich	ADJD	schrecklich
!	$.	!
So	ADV	so
eilig	ADJD	eilig
!	$.	!
So	ADV	so
...	$.	...
so	ADV	so
...	$.	...
eh	ADV	eh
!	$.	!
Macht	VVFIN	machen
eine	ART	eine
Handbewegung	NN	Handbewegung
.	$.	.
TONI	NE	Toni
.	$.	.
Wie	KOUS	wie
?	$.	?
WENDT	NE	Wendt
.	$.	.
Ach	ITJ	ach
!	$.	!
So	ADV	so
–	ADJD	–
nervös	ADJD	nervös
,	$,	,
mein	PPOSAT	mein
'	$(	'
ich	PPER	ich
!	$.	!
TONI	NE	Toni
.	$.	.
Nervös	ADJD	nervös
?	$.	?
Ach	ITJ	ach
!	$.	!
WENDT	NE	Wendt
.	$.	.
Nein	PTKANT	nein
!	$.	!
Ich	PPER	ich
höre	VVFIN	hören
die	ART	die
Glocken	NN	Glocke
hier	ADV	hier
nicht	PTKNEG	nicht
gern	ADV	gern
.	$.	.
TONI	NE	Toni
.	$.	.
Sie	PPER	Sie
wollen	VMFIN	wollen
doch	ADV	doch
aber	ADV	aber
nun	ADV	nun
Pastor	NN	Pastor
werden	VAINF	werden
?	$.	?
WENDT	NE	Wendt
.	$.	.
Ja	PTKANT	ja
!	$.	!
TONI	NE	Toni
.	$.	.
Zu	APPR	zu
Weihnachten	NN	Weihnachten
klingen	VVFIN	klingen
sie	PPER	sie
immer	ADV	immer
schön	ADJD	schön
,	$,	,
find	VVFIN	find
ich	PPER	ich
!	$.	!
...	$.	...
Als	KOUS	als
ich	PPER	ich
noch	ADV	noch
ganz	ADV	ganz
klein	ADJD	klein
war	VAFIN	sein
,	$,	,
ging	VVFIN	gehen
der	ART	die
Vater	NN	Vater
mit	APPR	mit
uns	PPER	wir
am	APPRART	an
ersten	ADJA	erst
Feiertagmorgen	NN	Feiertagmorgen
in	APPR	in
die	ART	die
Christmette	NN	Christmett
.	$.	.
Ganz	ADV	ganz
früh	ADJD	früh
.	$.	.
Wir	PPER	wir
wurden	VAFIN	werden
dann	ADV	dann
tüchtig	ADJD	tüchtig
eingemummelt	VVPP	einmummeln
,	$,	,
und	KON	und
jedes	PIS	jede
hatte	VAFIN	haben
ein	ART	eine
kleines	ADJA	klein
Wachsstöckchen	NN	Wachsstöckchen
.	$.	.
Das	PDS	die
wurde	VAFIN	werden
in	APPR	in
der	ART	die
Kirche	NN	Kirche
angezündet	VVPP	anzünden
,	$,	,
und	KON	und
wenn	KOUS	wenn
wir	PPER	wir
dann	ADV	dann
wieder	ADV	wieder
nach	APPR	nach
Hause	NN	Haus
kamen	VVFIN	kommen
,	$,	,
kriegten	VVFIN	kriegen
wir	PPER	wir
beschert	VVPP	bescheren
.	$.	.
Ich	PPER	ich
muß	VMFIN	müssen
immer	ADV	immer
daran	PAV	daran
denken	VVINF	denken
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
hier	ADV	hier
zu	APPR	zu
Weihnachten	NN	Weihnachten
die	ART	die
Glocken	NN	Glocke
höre	VVFIN	hören
!	$.	!
...	$.	...
Freilich	ADV	freilich
,	$,	,
so	ADV	so
schön	ADJD	schön
klingen	VVFIN	klingen
sie	PPER	sie
nicht	PTKNEG	nicht
,	$,	,
wie	KOUS	wie
bei	APPR	bei
uns	PPER	wir
zu	APPR	zu
Hause	NN	Haus
!	$.	!
Kleine	ADJA	klein
Pause	NN	Pause
.	$.	.
Man	PIS	man
hört	VVFIN	hören
nur	ADV	nur
ein	ART	eine
wenig	PIS	wenige
stärker	ADJD	stark
und	KON	und
näher	ADJD	nah
das	ART	die
Geläute	NN	Geläute
.	$.	.
WENDT	NE	Wendt
ein	ART	eine
wenig	PIS	wenige
erregt	VVPP	erregen
.	$.	.
Ach	ITJ	ach
ja	ADV	ja
!	$.	!
Das	ART	die
...	$.	...
damals	ADV	damals
...	$.	...
damals	ADV	damals
waren	VAFIN	sein
sie	PPER	sie
...	$.	...
Weihnachten	NN	Weihnachten
war	VAFIN	sein
schöner	ADJD	schön
damals	ADV	damals
!	$.	!
...	$.	...
Hm	NE	hm
!	$.	!
–	ADJD	–
Beugt	VVFIN	beugen
sich	PRF	sich
zu	APPR	zu
ihr	PPER	ihr
hin	PTKVZ	hin
,	$,	,
ohne	KOUI	ohne
sie	PPER	sie
anzusehen	VVIZU	ansehen
.	$.	.
Toni	NE	Toni
!	$.	!
Sagen	VVFIN	sagen
Sie	PPER	Sie
mal	ADV	mal
!	$.	!
TONI	NE	Toni
.	$.	.
Wie	KOUS	wie
?	$.	?
WENDT	NE	Wendt
.	$.	.
Ich	PPER	ich
meine	VVFIN	meinen
...	$.	...
hm	NE	hm
!	$.	!
Ja	PTKANT	ja
!	$.	!
Ich	PPER	ich
mußte	VMFIN	müssen
–	ADJD	–
nur	ADV	nur
eben	ADV	eben
wieder	ADV	wieder
daran	PAV	daran
denken	VVFIN	denken
–	NN	–
daß	KOUS	dass
ich	PPER	ich
nun	ADV	nun
morgen	ADV	morgen
,	$,	,
morgen	ADV	morgen
schon	ADV	schon
von	APPR	von
hier	ADV	hier
fortgehe	VVFIN	fortgehe
!	$.	!
TONI	NE	Toni
ohne	APPR	ohne
aufzusehn	ADJA	aufzusehn
.	$.	.
Ja	PTKANT	ja
!	$.	!
Sie	PPER	Sie
bekommen	VVFIN	bekommen
ja	ADV	ja
nun	ADV	nun
–	ADJD	–
eine	ART	eine
Stellung	NN	Stellung
!	$.	!
WENDT	NE	Wendt
.	$.	.
Eine	ART	eine
Stellung	NN	Stellung
!	$.	!
Sich	PRF	sich
zurücklehnend	ADJD	zurücklehnend
